player_id,date,market_value_in_eur,current_club_name,current_club_id,player_club_domestic_competition_id,year
387129,2025-12-29,1000000,Atlas Guadalajara,8590,MEX1,2025
388266,2025-12-29,3800000,FC Juárez,49283,MEX1,2025
390926,2025-12-29,1200000,Querétaro FC,4961,MEX1,2025
397003,2025-12-29,2800000,Deportivo Guadalajara,6711,MEX1,2025
397680,2025-12-29,2800000,Club Necaxa,1146,MEX1,2025
400171,2025-12-29,2200000,Atlas Guadalajara,8590,MEX1,2025
400173,2025-12-29,5000000,CF América,3631,MEX1,2025
400194,2025-12-29,1800000,Puebla FC,5662,MEX1,2025
400208,2025-12-29,1500000,Querétaro FC,4961,MEX1,2025
401311,2025-12-29,1000000,Puebla FC,5662,MEX1,2025
401340,2025-12-29,1800000,Deportivo Guadalajara,6711,MEX1,2025
401344,2025-12-29,1500000,FC Juárez,49283,MEX1,2025
401349,2025-12-29,300000,Querétaro FC,4961,MEX1,2025
401355,2025-12-29,1800000,Santos Laguna,1403,MEX1,2025
401572,2025-12-29,8500000,CF Monterrey,2407,MEX1,2025
403148,2025-12-29,600000,Puebla FC,5662,MEX1,2025
408534,2025-12-29,1800000,Club Necaxa,1146,MEX1,2025
411709,2025-12-29,5000000,Deportivo Toluca,1804,MEX1,2025
412365,2025-12-29,6500000,Deportivo Toluca,1804,MEX1,2025
413983,2025-12-29,2000000,FC Juárez,49283,MEX1,2025
416083,2025-12-29,2200000,Deportivo Toluca,1804,MEX1,2025
418859,2025-12-29,600000,Querétaro FC,4961,MEX1,2025
419457,2025-12-29,900000,Atlas Guadalajara,8590,MEX1,2025
421920,2025-12-29,1000000,CD Cruz Azul,3711,MEX1,2025
423619,2025-12-29,7000000,CF América,3631,MEX1,2025
424689,2025-12-29,9000000,Deportivo Toluca,1804,MEX1,2025
424984,2025-12-29,1800000,Mazatlán FC,82696,MEX1,2025
425028,2025-12-29,1800000,FC Juárez,49283,MEX1,2025
427203,2025-12-29,800000,Atlas Guadalajara,8590,MEX1,2025
429443,2025-12-29,2500000,Tigres UANL,7055,MEX1,2025
430021,2025-12-29,2000000,Club León FC,4941,MEX1,2025
431475,2025-12-29,6000000,CD Cruz Azul,3711,MEX1,2025
431533,2025-12-29,2800000,Tigres UANL,7055,MEX1,2025
432222,2025-12-29,350000,Santos Laguna,1403,MEX1,2025
432225,2025-12-29,1000000,Santos Laguna,1403,MEX1,2025
433216,2025-12-29,200000,Mazatlán FC,82696,MEX1,2025
433962,2025-12-29,700000,FC Juárez,49283,MEX1,2025
440652,2025-12-29,3800000,UNAM Pumas,7633,MEX1,2025
441287,2025-12-29,1200000,Atlas Guadalajara,8590,MEX1,2025
446106,2025-12-29,5500000,Atlético de San Luis,40188,MEX1,2025
448414,2025-12-29,800000,UNAM Pumas,7633,MEX1,2025
450406,2025-12-29,1800000,FC Juárez,49283,MEX1,2025
454625,2025-12-29,2500000,Atlas Guadalajara,8590,MEX1,2025
458715,2025-12-29,2800000,Atlético de San Luis,40188,MEX1,2025
462070,2025-12-29,3000000,Club León FC,4941,MEX1,2025
465818,2025-12-29,6500000,CF América,3631,MEX1,2025
466268,2025-12-29,6500000,Tigres UANL,7055,MEX1,2025
469718,2025-12-29,3200000,CF Monterrey,2407,MEX1,2025
469855,2025-12-29,400000,Deportivo Guadalajara,6711,MEX1,2025
471988,2025-12-29,2500000,CF Pachuca,4035,MEX1,2025
473201,2025-12-29,1000000,Club Tijuana,13353,MEX1,2025
480764,2025-12-29,1000000,Puebla FC,5662,MEX1,2025
491542,2025-12-29,7000000,CD Cruz Azul,3711,MEX1,2025
491616,2025-12-29,2500000,Club Tijuana,13353,MEX1,2025
495116,2025-12-29,900000,Mazatlán FC,82696,MEX1,2025
504103,2025-12-29,800000,Deportivo Guadalajara,6711,MEX1,2025
504104,2025-12-29,2500000,Club Tijuana,13353,MEX1,2025
504113,2025-12-29,6000000,Deportivo Guadalajara,6711,MEX1,2025
527972,2025-12-29,1400000,Club Tijuana,13353,MEX1,2025
532240,2025-12-29,1500000,Club Necaxa,1146,MEX1,2025
532389,2025-12-29,4500000,CF América,3631,MEX1,2025
532938,2025-12-29,3500000,Deportivo Guadalajara,6711,MEX1,2025
534620,2025-12-29,5500000,CD Cruz Azul,3711,MEX1,2025
539067,2025-12-29,1500000,Puebla FC,5662,MEX1,2025
540305,2025-12-29,500000,Atlético de San Luis,40188,MEX1,2025
540306,2025-12-29,200000,Atlas Guadalajara,8590,MEX1,2025
546047,2025-12-29,1200000,UNAM Pumas,7633,MEX1,2025
548298,2025-12-29,700000,Mazatlán FC,82696,MEX1,2025
549294,2025-12-29,3000000,Club León FC,4941,MEX1,2025
549361,2025-12-29,800000,Club Necaxa,1146,MEX1,2025
549419,2025-12-29,900000,Atlético de San Luis,40188,MEX1,2025
552912,2025-12-29,5000000,Deportivo Toluca,1804,MEX1,2025
552960,2025-12-29,1200000,Atlético de San Luis,40188,MEX1,2025
553422,2025-12-29,3000000,CD Cruz Azul,3711,MEX1,2025
553816,2025-12-29,4000000,Tigres UANL,7055,MEX1,2025
554300,2025-12-29,2000000,FC Juárez,49283,MEX1,2025
556047,2025-12-29,2800000,CF Pachuca,4035,MEX1,2025
557070,2025-12-29,1500000,Club León FC,4941,MEX1,2025
560325,2025-12-29,1000000,Puebla FC,5662,MEX1,2025
565899,2025-12-29,5500000,Deportivo Toluca,1804,MEX1,2025
568546,2025-12-29,2000000,Club Necaxa,1146,MEX1,2025
570431,2025-12-29,2000000,Club León FC,4941,MEX1,2025
572705,2025-12-29,2500000,CF América,3631,MEX1,2025
575367,2025-12-29,4000000,Deportivo Guadalajara,6711,MEX1,2025
577489,2025-12-29,2000000,Puebla FC,5662,MEX1,2025
582513,2025-12-29,250000,Querétaro FC,4961,MEX1,2025
589363,2025-12-29,2800000,Club Necaxa,1146,MEX1,2025
594561,2025-12-29,700000,Mazatlán FC,82696,MEX1,2025
596906,2025-12-29,650000,Mazatlán FC,82696,MEX1,2025
596929,2025-12-29,2800000,Deportivo Guadalajara,6711,MEX1,2025
597092,2025-12-29,1800000,Club León FC,4941,MEX1,2025
597727,2025-12-29,700000,Mazatlán FC,82696,MEX1,2025
597728,2025-12-29,9000000,Deportivo Toluca,1804,MEX1,2025
599331,2025-12-29,2500000,Atlético de San Luis,40188,MEX1,2025
599569,2025-12-29,500000,Tigres UANL,7055,MEX1,2025
599732,2025-12-29,3000000,Club Tijuana,13353,MEX1,2025
600905,2025-12-29,2200000,FC Juárez,49283,MEX1,2025
600956,2025-12-29,500000,FC Juárez,49283,MEX1,2025
602324,2025-12-29,9000000,CD Cruz Azul,3711,MEX1,2025
609255,2025-12-29,5500000,CD Cruz Azul,3711,MEX1,2025
610590,2025-12-29,3800000,Club Necaxa,1146,MEX1,2025
614303,2025-12-29,600000,Deportivo Toluca,1804,MEX1,2025
627068,2025-12-29,2200000,Club Tijuana,13353,MEX1,2025
627287,2025-12-29,350000,Querétaro FC,4961,MEX1,2025
629006,2025-12-29,5000000,Tigres UANL,7055,MEX1,2025
630032,2025-12-29,1000000,Club Necaxa,1146,MEX1,2025
631331,2025-12-29,1200000,Deportivo Guadalajara,6711,MEX1,2025
636066,2025-12-29,500000,Deportivo Guadalajara,6711,MEX1,2025
639152,2025-12-29,7000000,CD Cruz Azul,3711,MEX1,2025
639390,2025-12-29,1800000,Mazatlán FC,82696,MEX1,2025
644271,2025-12-29,1000000,Puebla FC,5662,MEX1,2025
644272,2025-12-29,1000000,Puebla FC,5662,MEX1,2025
644676,2025-12-29,3000000,Santos Laguna,1403,MEX1,2025
646297,2025-12-29,1500000,Club Tijuana,13353,MEX1,2025
647235,2025-12-29,3800000,Deportivo Guadalajara,6711,MEX1,2025
650861,2025-12-29,5500000,Club Necaxa,1146,MEX1,2025
654144,2025-12-29,600000,Querétaro FC,4961,MEX1,2025
656344,2025-12-29,750000,FC Juárez,49283,MEX1,2025
656389,2025-12-29,1500000,Club Tijuana,13353,MEX1,2025
659806,2025-12-29,4500000,UNAM Pumas,7633,MEX1,2025
660990,2025-12-29,2200000,Atlético de San Luis,40188,MEX1,2025
661481,2025-12-29,3500000,CF Pachuca,4035,MEX1,2025
662451,2025-12-29,4000000,UNAM Pumas,7633,MEX1,2025
663290,2025-12-29,1000000,Puebla FC,5662,MEX1,2025
668487,2025-12-29,700000,Querétaro FC,4961,MEX1,2025
668495,2025-12-29,1200000,Tigres UANL,7055,MEX1,2025
668496,2025-12-29,4500000,CF América,3631,MEX1,2025
670185,2025-12-29,1000000,CF Monterrey,2407,MEX1,2025
671479,2025-12-29,6500000,Deportivo Toluca,1804,MEX1,2025
671657,2025-12-29,1000000,FC Juárez,49283,MEX1,2025
671951,2025-12-29,1200000,Atlas Guadalajara,8590,MEX1,2025
685179,2025-12-29,2500000,Querétaro FC,4961,MEX1,2025
686444,2025-12-29,5000000,CF Monterrey,2407,MEX1,2025
686445,2025-12-29,1200000,Puebla FC,5662,MEX1,2025
686447,2025-12-29,350000,Santos Laguna,1403,MEX1,2025
686449,2025-12-29,1800000,Club Necaxa,1146,MEX1,2025
687359,2025-12-29,5000000,Tigres UANL,7055,MEX1,2025
687558,2025-12-29,5000000,CF América,3631,MEX1,2025
687559,2025-12-29,1500000,Atlas Guadalajara,8590,MEX1,2025
689837,2025-12-29,350000,Querétaro FC,4961,MEX1,2025
690024,2025-12-29,1800000,Santos Laguna,1403,MEX1,2025
690469,2025-12-29,700000,CD Cruz Azul,3711,MEX1,2025
690681,2025-12-29,2200000,CF América,3631,MEX1,2025
691075,2025-12-29,2500000,Tigres UANL,7055,MEX1,2025
694156,2025-12-29,800000,Deportivo Guadalajara,6711,MEX1,2025
699797,2025-12-29,6000000,CF América,3631,MEX1,2025
700503,2025-12-29,800000,CF América,3631,MEX1,2025
704555,2025-12-29,800000,CF Pachuca,4035,MEX1,2025
704556,2025-12-29,4500000,Deportivo Guadalajara,6711,MEX1,2025
704557,2025-12-29,2000000,Querétaro FC,4961,MEX1,2025
704868,2025-12-29,3000000,CF Pachuca,4035,MEX1,2025
715428,2025-12-29,2500000,Club Tijuana,13353,MEX1,2025
716750,2025-12-29,800000,Puebla FC,5662,MEX1,2025
723240,2025-12-29,4500000,CF Monterrey,2407,MEX1,2025
723386,2025-12-29,1000000,CD Cruz Azul,3711,MEX1,2025
726005,2025-12-29,2500000,FC Juárez,49283,MEX1,2025
737125,2025-12-29,4000000,CD Cruz Azul,3711,MEX1,2025
737920,2025-12-29,2800000,Santos Laguna,1403,MEX1,2025
740574,2025-12-29,1300000,UNAM Pumas,7633,MEX1,2025
745454,2025-12-29,300000,CF Monterrey,2407,MEX1,2025
746209,2025-12-29,1000000,Querétaro FC,4961,MEX1,2025
769063,2025-12-29,3200000,CD Cruz Azul,3711,MEX1,2025
786000,2025-12-29,2000000,Club Necaxa,1146,MEX1,2025
797702,2025-12-29,1200000,Puebla FC,5662,MEX1,2025
798507,2025-12-29,1000000,Querétaro FC,4961,MEX1,2025
799707,2025-12-29,1200000,Deportivo Toluca,1804,MEX1,2025
802855,2025-12-29,5500000,Deportivo Guadalajara,6711,MEX1,2025
802857,2025-12-29,2000000,Deportivo Guadalajara,6711,MEX1,2025
803608,2025-12-29,1500000,CF Pachuca,4035,MEX1,2025
804282,2025-12-29,400000,Deportivo Toluca,1804,MEX1,2025
810710,2025-12-29,50000,Puebla FC,5662,MEX1,2025
811373,2025-12-29,2000000,Deportivo Guadalajara,6711,MEX1,2025
817133,2025-12-29,2200000,FC Juárez,49283,MEX1,2025
819874,2025-12-29,2000000,Tigres UANL,7055,MEX1,2025
820227,2025-12-29,100000,Mazatlán FC,82696,MEX1,2025
822164,2025-12-29,1800000,Club Tijuana,13353,MEX1,2025
826462,2025-12-29,25000,Tigres UANL,7055,MEX1,2025
828257,2025-12-29,50000,Querétaro FC,4961,MEX1,2025
829063,2025-12-29,800000,Club León FC,4941,MEX1,2025
830112,2025-12-29,2500000,Santos Laguna,1403,MEX1,2025
832308,2025-12-29,1200000,Deportivo Guadalajara,6711,MEX1,2025
832340,2025-12-29,3000000,Deportivo Toluca,1804,MEX1,2025
833115,2025-12-29,4000000,Deportivo Toluca,1804,MEX1,2025
833268,2025-12-29,1800000,CF Pachuca,4035,MEX1,2025
833271,2025-12-29,400000,Atlas Guadalajara,8590,MEX1,2025
837619,2025-12-29,7000000,Deportivo Guadalajara,6711,MEX1,2025
838928,2025-12-29,1500000,Club Necaxa,1146,MEX1,2025
846367,2025-12-29,50000,Puebla FC,5662,MEX1,2025
854360,2025-12-29,600000,Puebla FC,5662,MEX1,2025
854454,2025-12-29,4000000,CD Cruz Azul,3711,MEX1,2025
854686,2025-12-29,600000,Atlético de San Luis,40188,MEX1,2025
857491,2025-12-29,1200000,Club León FC,4941,MEX1,2025
857897,2025-12-29,1000000,Club Tijuana,13353,MEX1,2025
858660,2025-12-29,200000,CF Pachuca,4035,MEX1,2025
860857,2025-12-29,6000000,Tigres UANL,7055,MEX1,2025
873981,2025-12-29,4000000,Atlas Guadalajara,8590,MEX1,2025
881350,2025-12-29,100000,CD Cruz Azul,3711,MEX1,2025
883265,2025-12-29,2000000,CF Pachuca,4035,MEX1,2025
886290,2025-12-29,300000,Mazatlán FC,82696,MEX1,2025
886304,2025-12-29,1200000,Santos Laguna,1403,MEX1,2025
895679,2025-12-29,1500000,Querétaro FC,4961,MEX1,2025
906775,2025-12-29,800000,Santos Laguna,1403,MEX1,2025
915016,2025-12-29,2500000,Deportivo Toluca,1804,MEX1,2025
915155,2025-12-29,6000000,CD Cruz Azul,3711,MEX1,2025
923213,2025-12-29,3000000,UNAM Pumas,7633,MEX1,2025
923688,2025-12-29,1200000,UNAM Pumas,7633,MEX1,2025
928648,2025-12-29,2000000,Mazatlán FC,82696,MEX1,2025
929438,2025-12-29,1000000,Santos Laguna,1403,MEX1,2025
936956,2025-12-29,1000000,Atlético de San Luis,40188,MEX1,2025
944086,2025-12-29,100000,CF Monterrey,2407,MEX1,2025
945134,2025-12-29,700000,Mazatlán FC,82696,MEX1,2025
945935,2025-12-29,1000000,Club León FC,4941,MEX1,2025
950131,2025-12-29,1500000,Club Necaxa,1146,MEX1,2025
950872,2025-12-29,800000,Mazatlán FC,82696,MEX1,2025
950873,2025-12-29,4000000,UNAM Pumas,7633,MEX1,2025
955223,2025-12-29,2200000,Deportivo Guadalajara,6711,MEX1,2025
955298,2025-12-29,100000,FC Juárez,49283,MEX1,2025
955303,2025-12-29,1500000,Deportivo Toluca,1804,MEX1,2025
955338,2025-12-29,2000000,CF Pachuca,4035,MEX1,2025
955756,2025-12-29,1800000,Deportivo Guadalajara,6711,MEX1,2025
955776,2025-12-29,500000,UNAM Pumas,7633,MEX1,2025
959193,2025-12-29,3000000,CF América,3631,MEX1,2025
959197,2025-12-29,700000,Atlético de San Luis,40188,MEX1,2025
971630,2025-12-29,600000,Tigres UANL,7055,MEX1,2025
971631,2025-12-29,200000,Mazatlán FC,82696,MEX1,2025
974652,2025-12-29,3800000,Club Necaxa,1146,MEX1,2025
993722,2025-12-29,2000000,CD Cruz Azul,3711,MEX1,2025
994004,2025-12-29,100000,FC Juárez,49283,MEX1,2025
994121,2025-12-29,500000,Club León FC,4941,MEX1,2025
994267,2025-12-29,1800000,Atlético de San Luis,40188,MEX1,2025
997056,2025-12-29,50000,Atlas Guadalajara,8590,MEX1,2025
997057,2025-12-29,3000000,FC Juárez,49283,MEX1,2025
997070,2025-12-29,800000,Puebla FC,5662,MEX1,2025
1002127,2025-12-29,100000,Puebla FC,5662,MEX1,2025
1006054,2025-12-29,600000,Club León FC,4941,MEX1,2025
1006077,2025-12-29,500000,Atlético de San Luis,40188,MEX1,2025
1011115,2025-12-29,400000,Tigres UANL,7055,MEX1,2025
1019485,2025-12-29,300000,CF América,3631,MEX1,2025
1027076,2025-12-29,2200000,Atlético de San Luis,40188,MEX1,2025
1027438,2025-12-29,1200000,Club León FC,4941,MEX1,2025
1030003,2025-12-29,1800000,UNAM Pumas,7633,MEX1,2025
1035924,2025-12-29,4000000,Atlético de San Luis,40188,MEX1,2025
1041475,2025-12-29,2500000,CF América,3631,MEX1,2025
1053536,2025-12-29,600000,Club Necaxa,1146,MEX1,2025
1064246,2025-12-29,500000,Santos Laguna,1403,MEX1,2025
1065383,2025-12-29,500000,Puebla FC,5662,MEX1,2025
1065536,2025-12-29,200000,Mazatlán FC,82696,MEX1,2025
1067605,2025-12-29,350000,Querétaro FC,4961,MEX1,2025
1086814,2025-12-29,700000,Club Tijuana,13353,MEX1,2025
1086815,2025-12-29,100000,Querétaro FC,4961,MEX1,2025
1086862,2025-12-29,200000,Tigres UANL,7055,MEX1,2025
1086869,2025-12-29,1500000,Tigres UANL,7055,MEX1,2025
1086870,2025-12-29,700000,Mazatlán FC,82696,MEX1,2025
1086884,2025-12-29,50000,Mazatlán FC,82696,MEX1,2025
1086892,2025-12-29,500000,Club Tijuana,13353,MEX1,2025
1087210,2025-12-29,100000,Atlas Guadalajara,8590,MEX1,2025
1087243,2025-12-29,2500000,Club León FC,4941,MEX1,2025
1087247,2025-12-29,1500000,Club León FC,4941,MEX1,2025
1087253,2025-12-29,1500000,CF Pachuca,4035,MEX1,2025
1087262,2025-12-29,1000000,Club León FC,4941,MEX1,2025
1087293,2025-12-29,1000000,Deportivo Toluca,1804,MEX1,2025
1087306,2025-12-29,1200000,UNAM Pumas,7633,MEX1,2025
1087349,2025-12-29,2500000,Club Tijuana,13353,MEX1,2025
1087352,2025-12-29,500000,Mazatlán FC,82696,MEX1,2025
1087365,2025-12-29,1000000,Santos Laguna,1403,MEX1,2025
1091807,2025-12-29,100000,Club Necaxa,1146,MEX1,2025
1091863,2025-12-29,500000,Deportivo Toluca,1804,MEX1,2025
1094366,2025-12-29,2000000,Atlas Guadalajara,8590,MEX1,2025
1094369,2025-12-29,200000,Atlas Guadalajara,8590,MEX1,2025
1094383,2025-12-29,3000000,CF Pachuca,4035,MEX1,2025
1094384,2025-12-29,1200000,Puebla FC,5662,MEX1,2025
1095326,2025-12-29,3800000,CF Monterrey,2407,MEX1,2025
1097659,2025-12-29,50000,CF Pachuca,4035,MEX1,2025
1097847,2025-12-29,100000,UNAM Pumas,7633,MEX1,2025
1118326,2025-12-29,1500000,CD Cruz Azul,3711,MEX1,2025
1125592,2025-12-29,5000000,CF Pachuca,4035,MEX1,2025
1150565,2025-12-29,200000,Puebla FC,5662,MEX1,2025
1150567,2025-12-29,800000,Puebla FC,5662,MEX1,2025
1155723,2025-12-29,10000000,Club Tijuana,13353,MEX1,2025
1260851,2025-12-29,1000000,Deportivo Guadalajara,6711,MEX1,2025
43907,2026-03-26,300000,Tigres UANL,7055,MEX1,2026
66106,2026-03-26,4500000,CF Monterrey,2407,MEX1,2026
131090,2026-03-26,700000,Querétaro FC,4961,MEX1,2026
131275,2026-03-26,700000,Santos Laguna,1403,MEX1,2026
162569,2026-03-26,1800000,Club Tijuana,13353,MEX1,2026
164749,2026-03-26,500000,Santos Laguna,1403,MEX1,2026
175445,2026-03-26,1500000,Club Tijuana,13353,MEX1,2026
182877,2026-03-26,5000000,CF Monterrey,2407,MEX1,2026
189475,2026-03-26,1200000,Santos Laguna,1403,MEX1,2026
221805,2026-03-26,1500000,Club Tijuana,13353,MEX1,2026
234227,2026-03-26,500000,Tigres UANL,7055,MEX1,2026
243580,2026-03-26,900000,Santos Laguna,1403,MEX1,2026
298796,2026-03-26,2000000,Deportivo Guadalajara,6711,MEX1,2026
347577,2026-03-26,2500000,CF Monterrey,2407,MEX1,2026
351505,2026-03-26,10000000,CF América,3631,MEX1,2026
356042,2026-03-26,3000000,Santos Laguna,1403,MEX1,2026
370875,2026-03-26,6000000,CF América,3631,MEX1,2026
371168,2026-03-26,2000000,CF Monterrey,2407,MEX1,2026
371174,2026-03-26,6500000,Tigres UANL,7055,MEX1,2026
375300,2026-03-26,4000000,UNAM Pumas,7633,MEX1,2026
380996,2026-03-26,2000000,Querétaro FC,4961,MEX1,2026
385454,2026-03-26,650000,Santos Laguna,1403,MEX1,2026
388266,2026-03-26,3500000,FC Juárez,49283,MEX1,2026
401355,2026-03-26,1500000,Santos Laguna,1403,MEX1,2026
421920,2026-03-26,2500000,CD Cruz Azul,3711,MEX1,2026
423619,2026-03-26,6500000,CF América,3631,MEX1,2026
424676,2026-03-26,3000000,UNAM Pumas,7633,MEX1,2026
425028,2026-03-26,2500000,FC Juárez,49283,MEX1,2026
439108,2026-03-26,1800000,Santos Laguna,1403,MEX1,2026
450406,2026-03-26,2000000,FC Juárez,49283,MEX1,2026
466268,2026-03-26,7000000,Tigres UANL,7055,MEX1,2026
491542,2026-03-26,6500000,CD Cruz Azul,3711,MEX1,2026
549294,2026-03-26,2500000,Club León FC,4941,MEX1,2026
560312,2026-03-26,1500000,Deportivo Toluca,1804,MEX1,2026
568546,2026-03-26,3000000,Club Necaxa,1146,MEX1,2026
575367,2026-03-26,5500000,Deportivo Guadalajara,6711,MEX1,2026
577489,2026-03-26,2500000,Puebla FC,5662,MEX1,2026
597728,2026-03-26,10000000,Deportivo Toluca,1804,MEX1,2026
599732,2026-03-26,4500000,Club Tijuana,13353,MEX1,2026
600857,2026-03-26,1000000,Puebla FC,5662,MEX1,2026
602324,2026-03-26,12000000,CD Cruz Azul,3711,MEX1,2026
610590,2026-03-26,4500000,CD Cruz Azul,3711,MEX1,2026
627068,2026-03-26,2000000,Santos Laguna,1403,MEX1,2026
629006,2026-03-26,6000000,Tigres UANL,7055,MEX1,2026
636066,2026-03-26,1500000,Deportivo Guadalajara,6711,MEX1,2026
636784,2026-03-26,8000000,CF Monterrey,2407,MEX1,2026
639152,2026-03-26,9000000,CD Cruz Azul,3711,MEX1,2026
644676,2026-03-26,2500000,Santos Laguna,1403,MEX1,2026
650861,2026-03-26,5000000,Club León FC,4941,MEX1,2026
659806,2026-03-26,5500000,UNAM Pumas,7633,MEX1,2026
668495,2026-03-26,4000000,Tigres UANL,7055,MEX1,2026
668496,2026-03-26,5000000,CF América,3631,MEX1,2026
686449,2026-03-26,2500000,Club Necaxa,1146,MEX1,2026
690024,2026-03-26,1500000,Santos Laguna,1403,MEX1,2026
694157,2026-03-26,2000000,Club Tijuana,13353,MEX1,2026
699797,2026-03-26,5000000,CF América,3631,MEX1,2026
704554,2026-03-26,1500000,Atlético de San Luis,40188,MEX1,2026
704556,2026-03-26,6000000,Deportivo Guadalajara,6711,MEX1,2026
704557,2026-03-26,1800000,Querétaro FC,4961,MEX1,2026
716750,2026-03-26,1000000,UNAM Pumas,7633,MEX1,2026
724443,2026-03-26,5500000,Deportivo Guadalajara,6711,MEX1,2026
737125,2026-03-26,5500000,CD Cruz Azul,3711,MEX1,2026
740574,2026-03-26,3000000,UNAM Pumas,7633,MEX1,2026
786000,2026-03-26,3000000,Deportivo Toluca,1804,MEX1,2026
797702,2026-03-26,2000000,Puebla FC,5662,MEX1,2026
802855,2026-03-26,6000000,Deportivo Guadalajara,6711,MEX1,2026
802857,2026-03-26,3500000,Deportivo Guadalajara,6711,MEX1,2026
803608,2026-03-26,2000000,CF Pachuca,4035,MEX1,2026
811373,2026-03-26,4000000,Deportivo Guadalajara,6711,MEX1,2026
831110,2026-03-26,1000000,FC Juárez,49283,MEX1,2026
832340,2026-03-26,3500000,UNAM Pumas,7633,MEX1,2026
833115,2026-03-26,5000000,Deportivo Toluca,1804,MEX1,2026
833268,2026-03-26,2500000,CF Monterrey,2407,MEX1,2026
837619,2026-03-26,15000000,Deportivo Guadalajara,6711,MEX1,2026
854454,2026-03-26,4500000,CD Cruz Azul,3711,MEX1,2026
857491,2026-03-26,2000000,Club León FC,4941,MEX1,2026
873981,2026-03-26,5000000,Atlas Guadalajara,8590,MEX1,2026
936956,2026-03-26,1500000,Atlético de San Luis,40188,MEX1,2026
955223,2026-03-26,3000000,Deportivo Guadalajara,6711,MEX1,2026
955338,2026-03-26,4500000,CF Pachuca,4035,MEX1,2026
983609,2026-03-26,2500000,Club León FC,4941,MEX1,2026
993722,2026-03-26,1500000,CD Cruz Azul,3711,MEX1,2026
997057,2026-03-26,4500000,FC Juárez,49283,MEX1,2026
1002127,2026-03-26,1000000,Puebla FC,5662,MEX1,2026
1011115,2026-03-26,1000000,Atlético de San Luis,40188,MEX1,2026
1019485,2026-03-26,1000000,CF América,3631,MEX1,2026
1030003,2026-03-26,2000000,UNAM Pumas,7633,MEX1,2026
1066358,2026-03-26,800000,Santos Laguna,1403,MEX1,2026
1086814,2026-03-26,1000000,Club Tijuana,13353,MEX1,2026
1087210,2026-03-26,1000000,Atlas Guadalajara,8590,MEX1,2026
1087349,2026-03-26,3500000,Club Tijuana,13353,MEX1,2026
1094369,2026-03-26,1000000,Atlas Guadalajara,8590,MEX1,2026
1100594,2026-03-26,2000000,Club Necaxa,1146,MEX1,2026
1103745,2026-03-26,1500000,CD Cruz Azul,3711,MEX1,2026
1105436,2026-03-26,1000000,Club Necaxa,1146,MEX1,2026
1118326,2026-03-26,2000000,CD Cruz Azul,3711,MEX1,2026
1127597,2026-03-26,350000,Santos Laguna,1403,MEX1,2026
1150565,2026-03-26,1000000,Puebla FC,5662,MEX1,2026
1154123,2026-03-26,1000000,CD Cruz Azul,3711,MEX1,2026
1171460,2026-03-26,3500000,UNAM Pumas,7633,MEX1,2026
1235196,2026-03-26,150000,FC Juárez,49283,MEX1,2026
1260851,2026-03-26,2000000,Deportivo Guadalajara,6711,MEX1,2026
1364049,2026-03-26,150000,Deportivo Toluca,1804,MEX1,2026
249789,2026-04-09,175000,Puebla FC,5662,MEX1,2026
43907,2026-05-20,250000,Tigres UANL,7055,MEX1,2026
51546,2026-05-20,650000,Club Tijuana,13353,MEX1,2026
53180,2026-05-20,250000,Atlético de San Luis,40188,MEX1,2026
60445,2026-05-20,300000,CF América,3631,MEX1,2026
63333,2026-05-20,75000,Club León FC,4941,MEX1,2026
64134,2026-05-20,350000,CF América,3631,MEX1,2026
66106,2026-05-20,3000000,CF Monterrey,2407,MEX1,2026
71401,2026-05-20,200000,CF América,3631,MEX1,2026
73523,2026-05-20,125000,Querétaro FC,4961,MEX1,2026
74113,2026-05-20,450000,Atlas Guadalajara,8590,MEX1,2026
79422,2026-05-20,750000,UNAM Pumas,7633,MEX1,2026
80197,2026-05-20,350000,CF Pachuca,4035,MEX1,2026
87859,2026-05-20,200000,Tigres UANL,7055,MEX1,2026
102699,2026-05-20,100000,Tigres UANL,7055,MEX1,2026
107444,2026-05-20,800000,Deportivo Toluca,1804,MEX1,2026
111082,2026-05-20,350000,FC Juárez,49283,MEX1,2026
115333,2026-05-20,400000,Atlético de San Luis,40188,MEX1,2026
125165,2026-05-20,1500000,CF Monterrey,2407,MEX1,2026
125275,2026-05-20,50000,CF América,3631,MEX1,2026
129031,2026-05-20,350000,Deportivo Toluca,1804,MEX1,2026
129129,2026-05-20,1500000,Atlético de San Luis,40188,MEX1,2026
131074,2026-05-20,550000,Club Tijuana,13353,MEX1,2026
131090,2026-05-20,650000,Querétaro FC,4961,MEX1,2026
131093,2026-05-20,1000000,CF Monterrey,2407,MEX1,2026
131275,2026-05-20,600000,Santos Laguna,1403,MEX1,2026
135082,2026-05-20,400000,Club León FC,4941,MEX1,2026
135851,2026-05-20,125000,Querétaro FC,4961,MEX1,2026
139503,2026-05-20,1000000,CF Pachuca,4035,MEX1,2026
158327,2026-05-20,450000,Puebla FC,5662,MEX1,2026
160700,2026-05-20,500000,Deportivo Guadalajara,6711,MEX1,2026
162569,2026-05-20,1500000,Club Tijuana,13353,MEX1,2026
164749,2026-05-20,450000,Santos Laguna,1403,MEX1,2026
175445,2026-05-20,1200000,Club Tijuana,13353,MEX1,2026
177046,2026-05-20,2300000,UNAM Pumas,7633,MEX1,2026
178984,2026-05-20,1200000,Deportivo Toluca,1804,MEX1,2026
